2006;RORAIMA;Cédulas - 1a. família;10.00;23,00
2006;RORAIMA;Cédulas - 1a. família;20.00;1,00
2006;RORAIMA;Cédulas - 1a. família;50.00;25,00
2006;RORAIMA;Cédulas - 1a. família;100.00;9,00
2006;SANTA CATARINA;Cédulas - 1a. família;1.00;6,00
2006;SANTA CATARINA;Cédulas - 1a. família;2.00;15,00
2006;SANTA CATARINA;Cédulas - 1a. família;5.00;362,00
2006;SANTA CATARINA;Cédulas - em polímero;10.00;100,00
2006;SANTA CATARINA;Cédulas - 1a. família;10.00;1.923,00
2006;SANTA CATARINA;Cédulas - 1a. família;20.00;746,00
2006;SANTA CATARINA;Cédulas - 1a. família;50.00;7.470,00
2006;SANTA CATARINA;Cédulas - 1a. família;100.00;104,00
2006;SÃO PAULO;Cédulas - 1a. família;1.00;103,00
2006;SÃO PAULO;Cédulas - 1a. família;2.00;267,00
2006;SÃO PAULO;Cédulas - 1a. família;5.00;8.547,00
2006;SÃO PAULO;Cédulas - em polímero;10.00;9.479,00
2006;SÃO PAULO;Cédulas - 1a. família;10.00;52.835,00
2006;SÃO PAULO;Cédulas - 1a. família;20.00;4.532,00
2006;SÃO PAULO;Cédulas - 1a. família;50.00;188.792,00
2006;SÃO PAULO;Cédulas - 1a. família;100.00;1.295,00
2006;SERGIPE;Cédulas - 1a. família;1.00;1,00
2006;SERGIPE;Cédulas - 1a. família;2.00;6,00
2006;SERGIPE;Cédulas - 1a. família;5.00;135,00
2006;SERGIPE;Cédulas - em polímero;10.00;4,00
2006;SERGIPE;Cédulas - 1a. família;10.00;506,00
2006;SERGIPE;Cédulas - 1a. família;20.00;47,00
2006;SERGIPE;Cédulas - 1a. família;50.00;1.643,00
2006;SERGIPE;Cédulas - 1a. família;100.00;11,00
2006;TOCANTINS;Cédulas - 1a. família;2.00;2,00
2006;TOCANTINS;Cédulas - 1a. família;5.00;44,00
2006;TOCANTINS;Cédulas - 1a. família;10.00;226,00
2006;TOCANTINS;Cédulas - 1a. família;20.00;45,00
2006;TOCANTINS;Cédulas - 1a. família;50.00;997,00
2006;TOCANTINS;Cédulas - 1a. família;100.00;12,00
2007;ACRE;Cédulas - 1a. família;5.00;6,00
2007;ACRE;Cédulas - 1a. família;10.00;25,00
2007;ACRE;Cédulas - 1a. família;20.00;6,00
2007;ACRE;Cédulas - 1a. família;50.00;545,00
2007;ACRE;Cédulas - 1a. família;100.00;2,00
2007;ALAGOAS;Cédulas - 1a. família;1.00;1,00
2007;ALAGOAS;Cédulas - 1a. família;2.00;27,00
2007;ALAGOAS;Cédulas - 1a. família;5.00;307,00
2007;ALAGOAS;Cédulas - em polímero;10.00;605,00
